Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
25.392,14.7142,2.5459,0.3898,0.2205,-17.0571,10.225,-4.8681,7.8399,230.897,g
22.4688,13.3683,3.399,0.0992,0.0789,-27.3877,-17.644,-10.6397,86.2492,141.2034,h
37.0734,29.214,3.6516,0.2313,0.0945,4.5659,72.369,-9.098,20.7994,321.601,g
27.3072,21.1663,2.7451,0.3417,0.188,17.3432,23.5008,-10.5546,61.037,201.23,g
88.736,31.0932,3.764,0.1579,0.0831,33.4619,77.2546,23.346,5.822,272.492,g
105.044,52.2112,2.4564,0.0817,0.278,10.4208,73.2952,-31.8463,1.96,287.767,g
18.3266,10.5029,2.2068,0.099,0.0622,2.0795,128.4019,-25.0111,4.3975,158.422,h
23.6296,14.8565,2.6707,0.4184,0.2529,7.0439,12.0273,11.2332,74.4429,219.937,h
26.9276,15.6551,2.5472,0.3716,0.248,-25.4921,11.4899,-12.4067,3.465,218.68,g
58.1803,13.7197,2.3883,0.4458,0.227,30.8879,18.7929,-6.9839,0.625,43.8685,g
36.384,15.988,2.6946,0.3156,0.1444,-18.4173,12.8168,10.7498,6.303,216.422,g
66.8153,21.9456,3.2911,0.202,0.077,57.4815,65.0778,17.6717,9.1974,227.323,g
95.271,37.5314,3.8555,0.1594,0.0852,10.0912,64.7418,-12.3834,2.9261,368.716,g
23.0609,12.4783,2.301,0.2957,0.1636,26.595,-16.5257,-14.4703,25.519,53.2158,g
27.8762,11.7368,2.5192,0.5446,0.295,-0.2337,40.4022,1.4286,10.349,195.272,g
21.268,6.8651,2.1189,0.73,0.4221,-22.2155,-13.5124,6.2884,12.8928,291.219,g
58.8047,33.6055,3.5673,0.1798,0.0955,32.2385,56.4516,26.5973,4.687,158.388,g
18.8077,10.0508,2.3579,0.6842,0.4364,36.8062,14.6619,6.8224,6.865,46.032,g
88.2047,12.7999,3.9097,0.1175,0.0588,71.4695,36.1069,-11.2957,9.088,237.936,g
66.5662,28.6046,3.5894,0.1552,0.0779,35.167,40.3408,20.895,0.4,261.59,g
58.4033,22.1844,3.4357,0.1683,0.1592,27.3604,45.0145,-7.3935,13.659,230.615,g
28.1101,11.4555,2.0774,0.5409,0.304,31.9282,18.912,-10.7647,21.21,144.122,g
81.7713,56.5929,3.5573,0.1766,0.0935,-0.177,-66.2854,55.344,13.97,176.931,h
17.6289,10.9416,2.4921,0.5519,0.2045,2.2427,31.8667,-4.9576,12.21,135.31,g
18.5731,16.2365,2.7709,0.4895,0.3091,1.1158,8.1104,-11.7988,50.9791,224.878,h
25.6108,9.4491,2.3988,0.519,0.2673,16.2564,-13.8935,9.0111,18.184,96.0308,g
20.0324,16.4192,2.55,0.1343,0.0995,17.4912,25.1904,15.2362,38.4644,197.8866,h
17.583,12.3608,2.4338,0.5103,0.3554,14.9332,14.7387,-5.3914,48.9365,183.95,g
68.7977,21.5036,3.1931,0.1686,0.0862,-22.99,-57.447,26.4655,37.027,96.5962,h
36.3149,16.8506,3.4176,0.3059,0.0904,-7.5021,55.0795,-12.2447,5.324,151.587,g
117.879,16.6884,2.8146,0.2771,0.1442,45.097,24.0906,-11.9174,4.995,183.932,g
22.4791,16.8116,2.8482,0.4464,0.1894,-5.667,19.472,-5.0618,12.26,269.021,g
20.553,7.038,2.0881,0.7592,0.4122,-21.8092,-13.2078,-9.3402,5.0398,165.769,g
31.7305,28.514,2.8722,0.2093,0.1241,5.8368,10.0492,-14.0911,9.831,258.0376,h
30.735,12.6049,2.5058,0.4743,0.2649,8.5614,-12.4211,-9.9938,38.674,188.798,g
32.6603,21.8534,2.1973,0.6921,0.3587,-36.7412,-19.3401,-14.8934,19.681,105.747,g
51.8247,9.1501,2.4914,0.2346,0.2565,-48.7166,-75.643,-6.6689,4.8437,161.849,g
18.1318,12.9857,2.5378,0.5086,0.2864,-41.5014,20.8547,-4.8252,38.1823,156.8649,h
43.3859,32.1181,2.8689,0.1522,0.1548,-184.321,-18.2535,-9.2057,14.648,197.026,g
39.7779,16.5029,2.1987,0.2318,0.3386,-25.8612,14.2766,11.2643,27.951,134.714,g
20.1074,12.2741,2.4232,0.2882,0.1593,25.3906,59.4809,-8.2753,1.635,253.743,g
74.0745,28.5338,3.4193,0.1912,0.1125,-11.5412,-49.2099,-28.0754,9.872,276.9277,h
35.3685,15.8477,3.0959,0.2117,0.1079,52.0995,14.9398,-14.0803,4.4388,211.998,g
29.1673,18.0125,2.841,0.2041,0.1925,24.9667,88.6187,-8.975,1.534,210.92,g
29.0865,8.5601,2.7316,0.6197,0.3683,16.3824,23.2818,7.554,40.3874,133.652,h
25.1618,19.3069,2.73,0.4711,0.1431,-2.7649,45.0332,-12.1462,4.199,193.489,g
152.899,65.6971,3.2971,0.2135,0.0924,-144.8928,-91.3556,-39.1199,33.4438,254.8939,h
74.4788,20.9542,2.9985,0.2007,0.1129,-20.5322,59.2457,5.747,10.928,191.668,g
43.8728,19.0744,3.5101,0.2774,0.1832,-56.0637,13.1093,-14.8955,6.3685,377.694,g
42.1493,11.6242,2.4091,0.285,0.3957,49.308,30.3502,-11.6151,13.872,158.071,g
65.6681,29.529,2.8751,0.2893,0.178,-38.0315,-40.0109,-31.6672,11.0229,181.35,g
41.8742,15.8021,2.8423,0.3149,0.1661,43.4697,-26.8201,-8.5916,14.6056,239.969,g
80.9545,12.4487,3.6743,0.4354,0.0875,32.514,70.974,19.9062,3.6974,219.12,g
12.97,16.3166,2.2844,0.4208,0.4139,-34.9859,18.1458,6.347,37.511,193.264,g
87.7389,35.3331,4.0381,0.1302,0.0735,-26.6119,73.8474,21.1174,1.3186,303.323,g
137.906,59.4594,3.2078,0.0984,0.0941,101.7943,-164.444,42.2499,44.9189,240.57,h
17.3469,16.876,2.4965,0.4064,0.3317,-0.8085,6.7319,6.3584,62.825,218.814,h
93.2868,41.7445,4.1444,0.095,0.0542,8.3701,78.9896,30.5439,1.5522,282.929,g
29.6257,29.6975,2.5977,0.1467,0.0759,13.9496,14.3784,24.2529,1.464,252.138,g
38.6526,18.266,2.7839,0.3158,0.5399,-24.8365,8.4986,-12.0822,8.8024,214.182,g
62.0678,10.6421,2.8217,0.2763,0.1714,-32.4158,-7.2483,1.6304,61.454,173.7192,h
56.4278,28.2607,2.6993,0.2601,0.1932,-91.4748,-47.2547,20.8358,35.4976,238.7182,h
77.9995,29.9764,3.0265,0.2265,0.4078,-23.4403,-50.7276,26.5454,48.107,322.51,h
66.8274,6.1069,2.1804,0.8053,0.571,16.4545,18.482,5.9756,7.5468,177.897,g
20.747,15.087,2.6575,0.4966,0.3135,16.5736,16.5271,-10.0925,25.1855,179.312,h
28.339,21.0019,2.6585,0.1951,0.157,28.045,15.3476,-14.723,9.2091,76.6665,g
57.9795,47.3576,3.9358,0.1265,0.0686,29.4056,53.9324,21.4798,3.968,119.587,g
19.4413,28.6463,2.4362,0.2255,0.1518,-1.6904,62.6239,-10.0533,17.0993,309.602,g
159.1837,57.3305,2.2954,0.1568,0.327,-174.3441,-36.8551,41.9361,51.6492,226.6496,h
34.6872,15.5802,2.5484,0.396,0.0843,11.9805,23.2029,-8.6914,4.286,209.891,g
63.2037,27.8243,3.3979,0.1624,0.0902,-14.4446,48.7694,-19.1961,4.87,229.429,g
25.9264,13.0316,2.5752,0.5372,0.2832,12.1634,23.9634,6.3471,19.267,147.791,g
24.5384,21.494,2.6498,0.5196,0.2654,-3.2243,31.7311,15.1012,28.0868,198.539,g
97.4612,57.0929,3.8031,0.1859,0.0992,-304.2392,-99.492,-34.207,30.8502,327.2723,h
23.9948,16.2368,2.0881,0.7102,0.3633,-15.3579,6.3034,-11.363,61.0,134.474,g
23.5712,27.5535,2.3054,0.1947,0.3738,23.6136,18.7789,-23.4008,14.5896,231.163,g
24.0872,19.0335,3.0455,0.7469,0.1301,-25.0209,-39.2715,11.5627,37.3886,192.359,g
19.0626,9.1517,2.4023,0.4911,0.2911,4.2981,-16.7702,-7.7855,85.4811,156.457,g
56.8061,18.1476,2.9829,0.5158,0.1191,22.455,56.0984,7.8091,11.1946,145.145,g
53.1682,24.1071,3.2047,0.1673,0.0927,42.9302,-25.0112,10.0679,13.4803,303.171,g
17.9676,11.5901,2.3598,0.5983,0.3166,-0.9338,-5.8041,-4.4997,77.35,230.022,g
26.5291,15.9191,2.5821,0.3351,0.2481,24.6018,-23.0998,9.8111,1.578,186.169,g
77.4726,27.7872,3.3705,0.17,0.0901,-10.2006,-71.1438,15.0171,47.8037,230.44,h
28.2195,16.0469,2.5472,0.383,0.218,1.1911,27.1142,-3.1397,23.006,241.939,g
32.3228,11.3309,2.1089,0.3449,0.4086,5.7786,-7.0264,10.9232,4.6127,136.464,g
18.079,12.8957,2.5179,0.2042,0.305,1.4159,-8.3347,-8.0266,88.9075,40.5485,g
41.4593,14.0764,2.3096,0.6961,0.4534,-3.2083,36.7154,8.9517,79.763,149.119,g
17.0991,10.6199,2.5453,0.6683,0.2009,1.713,17.3244,8.6546,31.951,107.604,g
31.3363,10.0005,2.4456,0.4839,0.2634,-18.2729,-24.6263,6.8461,10.025,138.553,g
18.1825,10.6833,2.415,0.7077,0.3981,-8.2743,15.8082,4.0825,63.7141,122.215,g
98.2181,17.219,2.8368,0.1756,0.1753,1.0494,-37.4271,-35.019,83.4915,126.2051,h
46.8533,20.4992,3.2064,0.2776,0.2507,86.5399,56.3097,2.339,49.1002,109.4236,h
157.757,44.7142,3.5153,0.2015,0.1323,-15.4422,-62.6886,24.4375,28.376,363.5335,h
33.2405,1.6143,2.2819,0.6073,0.305,-185.985,14.9031,-1.077,80.2955,116.9219,h
38.2504,18.0386,2.6651,0.3546,0.3204,-44.3035,22.3934,8.7711,7.4414,194.934,g
83.5277,21.7244,3.1987,0.2418,0.132,-15.8605,-53.0078,-10.8127,6.34,218.901,g
40.9872,16.3956,2.847,0.3259,0.1458,17.5744,-26.6872,14.9139,8.195,95.0646,g
22.8611,34.7242,2.1624,0.617,0.3078,32.8702,28.8722,-9.4643,16.1564,131.2128,h
84.9403,33.2071,2.5459,0.1307,0.0673,-20.6599,-10.8113,30.809,4.5847,120.608,g
32.3784,11.0793,2.7224,0.5461,0.307,20.2965,9.0451,13.7398,53.5794,105.5512,h
70.93,35.7181,3.8856,0.1253,0.1933,-67.6042,41.0032,-8.7869,2.062,191.021,g
54.1138,12.2997,2.6314,0.3622,0.1951,35.4775,50.2178,-8.8637,2.9862,262.324,g
15.1409,7.59,2.9403,0.6516,0.4086,11.2603,15.7032,2.0275,28.71,293.295,h
37.6609,12.7483,2.3531,0.4967,0.3171,35.0728,13.8927,5.486,25.441,192.77,g
119.2612,88.7506,4.2007,0.3895,0.0393,-145.2984,-39.5752,74.6771,25.7092,329.605,h
33.1818,26.0763,3.5765,0.4696,0.2412,35.2631,71.2318,19.3129,8.1473,41.3816,g
66.1075,17.7329,2.9432,0.202,0.1154,61.8411,54.47,-11.1942,60.8088,232.857,h
53.6984,11.3388,2.6365,0.3349,0.1721,39.9874,-54.9822,-7.171,19.335,129.842,g
45.4678,13.0316,2.5752,0.5372,0.2832,61.7676,23.9634,6.3471,19.267,147.791,g
37.1106,17.0511,2.679,0.3141,0.1602,-22.3509,27.1641,-10.8202,0.4547,157.401,g
119.1882,13.1578,3.5766,0.2044,0.2788,-2.8666,18.4847,25.8117,69.8058,76.1121,h
88.9019,28.5245,3.5765,0.1655,0.0874,61.5212,94.825,-20.4289,1.926,244.234,g
34.6902,15.6418,2.5572,0.4463,0.244,-38.4913,23.5601,14.3958,8.1672,97.5085,h
194.8482,169.6876,3.5132,0.1343,0.1407,81.5527,-163.0125,-97.3015,70.394,197.8866,h
31.6903,12.4005,2.3324,0.6651,0.2716,19.7267,11.6783,-4.3676,36.3441,182.013,h
35.3659,26.3884,3.0874,0.2257,0.2038,-29.7807,-19.9187,16.3129,14.573,305.318,g
25.8231,11.662,2.4886,0.3961,0.2159,-9.6338,-11.4662,4.2261,20.852,114.08,g
54.3867,18.5857,3.1614,0.2255,0.1134,43.3999,42.1384,4.8725,2.932,222.666,g
35.1728,28.8254,2.8724,0.3014,0.1791,22.1049,21.8924,-21.9609,28.8991,172.735,g
126.4423,73.6335,4.159,0.0884,0.0557,-210.535,61.4354,68.9837,63.8379,291.03,h
42.5838,12.0956,2.3847,0.5443,0.2197,-15.0392,-22.2721,7.3017,35.3545,234.26,g
43.6408,12.8113,3.2459,0.1822,0.0911,-12.0816,-15.4461,-7.1279,12.6022,195.098,g
20.6602,9.4829,3.2436,0.1476,0.3013,-3.6252,82.4496,-2.4076,84.4428,188.0174,h
32.2999,6.9295,2.1351,0.7326,0.4139,-22.7049,13.1664,-6.1986,83.4885,167.3,h
20.0648,16.5941,2.6857,0.4309,0.232,32.2436,-20.8092,-12.2239,5.373,258.343,g
19.0116,11.6611,2.4311,0.5961,0.2059,31.2454,-15.1042,10.1033,14.9228,256.083,h
22.1742,8.456,2.5468,0.5178,0.3095,3.8711,17.8969,-2.1884,21.8842,39.7711,h
185.011,103.7316,3.4031,0.0938,0.0632,-215.78,-64.1662,93.7951,56.1828,163.8194,h
31.3586,22.7492,2.9204,0.2691,0.1532,10.7536,-11.8397,8.2168,37.543,138.861,h
173.9607,70.6821,3.684,0.2145,0.1017,-129.6466,-158.1627,-12.7912,41.9359,364.5721,h
36.3149,16.8506,2.9538,0.2236,0.1796,20.657,27.3175,-12.9588,3.9115,151.587,g
88.2238,42.1892,2.6196,0.3361,0.0622,-6.8301,24.4418,-16.2498,22.1785,146.668,g
21.295,20.618,2.9654,0.433,0.229,-11.1212,32.9845,-19.3439,12.4043,140.55,g
78.4298,41.9392,3.0871,0.1874,0.2173,-11.8849,-62.6607,-5.084,32.188,206.881,h
25.4758,12.1623,2.7789,0.371,0.2055,-12.5933,15.7739,-12.1401,20.144,195.541,g
201.5407,54.3568,3.2686,0.2567,0.0293,-148.5684,-187.6067,37.5821,64.1905,320.1415,h
62.5917,28.7796,3.587,0.1703,0.0894,68.7002,91.2057,14.8207,0.485,278.331,g
51.0077,25.2429,2.7462,0.2214,0.2377,11.4111,33.8956,-13.9478,50.082,256.3,g
19.1668,12.8584,2.3901,0.5662,0.3646,11.856,14.0295,-10.7379,8.459,132.003,g
20.0503,7.2266,2.2343,0.7522,0.3879,20.5985,-11.4259,-6.2442,4.075,186.949,g
52.0776,17.9786,2.7059,0.2677,0.1407,-54.8358,7.2205,7.7741,4.111,212.352,g
38.8799,40.5124,3.5649,0.2025,0.1047,-26.1619,-24.0106,11.6233,1.825,185.251,g
83.9635,33.6984,3.9898,0.224,0.0623,66.3115,56.8286,-7.9707,2.67,242.054,g
20.0862,10.668,2.2718,0.6257,0.3449,-6.2312,16.8787,7.0023,79.6084,124.353,g
86.0486,21.8287,2.6415,0.2694,0.1662,15.2084,25.1794,-18.8093,9.544,302.553,g
82.1936,16.042,2.8567,0.3032,0.169,-90.5016,64.764,11.8929,0.5325,271.086,g
21.489,15.9127,2.5711,0.4295,0.3681,31.4437,-12.648,-15.8723,59.423,145.202,g
41.2802,17.6486,2.8993,0.3443,0.2,28.8183,37.2935,-11.7042,14.077,140.745,g
28.0095,17.1611,2.6425,0.3645,0.2371,24.8534,9.2992,4.6015,17.516,76.0045,g
25.7351,9.5793,2.7412,0.5898,0.2394,30.9741,16.6231,12.3785,46.3644,165.783,h
21.3634,16.4357,2.5211,0.5,0.3027,9.3287,17.2963,-9.1588,18.1,186.297,h
26.2117,28.5978,2.734,0.3579,0.2149,29.6208,10.5058,-15.0788,0.9552,72.8827,g
35.0869,20.6802,2.9976,0.3007,0.1045,9.3778,25.2643,19.1513,76.074,111.015,g
82.2052,17.9786,3.8189,0.2159,0.1157,29.4843,47.214,-18.9369,1.4594,390.94,g
12.566,11.8802,2.0314,0.6977,0.3674,16.0329,-9.1508,-10.0164,55.0063,192.948,g
21.1512,6.6921,2.5867,0.5499,0.3726,42.2285,22.2065,-2.9335,19.8835,164.4435,h
150.3023,13.1063,2.6964,0.3615,0.2785,-0.3925,-18.528,9.6738,46.6079,70.2924,h
21.9698,28.5153,2.4962,0.1615,0.0922,22.4502,15.1204,20.761,0.727,180.8155,h
136.3197,30.3326,2.9539,0.5035,0.2868,-119.3438,-66.661,-17.6572,24.2187,286.986,h
24.1505,17.3063,3.7937,0.5706,0.3603,15.5951,20.3891,10.5275,30.271,108.081,g
23.9993,10.9858,2.5641,0.3765,0.1951,12.0505,20.2358,9.7183,8.451,165.174,g
39.9972,23.1402,3.1998,0.2254,0.1437,41.3812,-32.8412,13.3461,8.0243,167.334,g
29.3197,13.9099,2.889,0.4907,0.2046,47.9464,-11.3595,3.5505,20.2759,186.921,h
41.0662,98.5127,3.4638,0.1265,0.0813,35.3662,118.9162,16.6784,77.3193,315.2911,h
170.6943,79.2224,4.0972,0.0919,0.032,-33.1598,-157.8983,-22.7035,32.1636,314.7692,h
81.174,6.0469,2.2443,0.2397,0.5726,-43.6995,72.5212,16.9084,2.569,59.3725,g
94.9287,38.566,3.685,0.1181,0.0707,63.1745,63.3777,22.6826,45.43,101.752,g
32.8823,21.1343,2.9117,0.2757,0.1808,-8.6058,7.064,15.5546,9.7115,207.967,g
53.1004,9.7925,2.8158,0.2597,0.1728,11.4001,112.9452,-0.24,67.0452,210.8496,h
24.2832,11.6245,2.6294,0.8392,0.2477,9.0073,10.5588,-6.7582,52.921,180.825,h
13.0845,23.9783,2.9814,0.7609,0.1216,-34.4227,66.484,16.1363,37.9872,306.276,g
80.0141,21.1144,2.829,0.5128,0.1653,71.3703,70.9797,21.1623,3.3695,310.772,g
66.289,28.4968,2.9535,0.3272,0.1675,-89.8677,93.3952,-20.5072,10.8959,319.539,h
25.5178,8.7685,2.5581,0.6113,0.3472,-13.4522,-13.615,-11.356,55.861,159.337,h
35.2003,23.0115,2.8096,0.2341,0.1744,51.7329,14.9852,-10.4534,1.496,297.162,g
78.3004,16.179,2.9408,0.2885,0.145,70.5444,82.7174,-8.9468,8.1366,252.036,g
83.3231,22.193,2.5283,0.3881,0.1165,-128.202,86.7902,-13.2277,11.697,268.957,g
27.651,20.0275,2.3971,0.5451,0.2826,-11.1968,-5.9458,7.7056,26.0698,194.077,g
39.5943,19.3694,2.4448,0.2831,0.2316,0.9897,23.3149,-13.9604,2.8951,188.33,g
37.6892,28.7067,2.5977,0.3384,0.131,-26.2959,31.4793,-15.9937,11.546,313.477,g
109.5866,19.2107,3.2331,0.1669,0.1031,-23.4812,79.6084,-17.232,15.5528,209.4225,h
70.1449,19.9188,2.8335,0.4872,0.2854,29.1185,35.4051,-10.4033,5.0238,132.66,g
58.556,25.66,3.231,0.1816,0.1102,18.6048,54.7258,9.2744,0.195,228.505,g
19.2814,14.4914,2.6069,0.5235,0.1545,-14.6134,16.7003,-13.09,44.853,151.049,g
202.93,37.4883,3.023,0.5811,0.1048,6.2773,85.5119,32.7192,5.3398,189.464,g
19.5155,7.4337,2.1055,0.7294,0.4353,17.1401,-5.7937,-4.7317,8.536,157.97,g
24.3686,6.401,2.5593,0.4248,0.2877,-5.3289,15.8025,13.8149,71.762,140.871,h
32.9499,12.5784,2.7443,0.4583,0.4332,31.8076,22.0003,11.6583,35.26,198.3992,h
33.1261,12.8237,2.4836,0.4264,0.1954,-2.211,20.455,4.3089,2.2951,156.831,g
20.4751,12.3055,2.3454,0.4605,0.2415,-35.5584,15.9503,8.5912,10.796,194.27,g
33.0433,62.8629,2.8144,0.2011,0.1496,-236.044,-161.2892,4.5087,73.0226,280.9125,h
28.7016,12.8039,2.5045,0.3599,0.1862,-6.9577,-10.5429,5.9434,0.8,212.516,g
74.9967,21.5708,3.3613,0.2263,0.119,-70.0755,68.1114,-14.5231,2.154,260.536,g
71.3341,22.0743,2.6061,0.3188,0.1896,78.3319,-20.0359,16.6974,52.8321,153.9082,h
24.8923,17.9013,2.7702,0.3516,0.1932,39.5991,-17.8956,0.75,70.726,113.0529,h
41.7332,20.7097,2.5126,0.2104,0.1061,-10.6918,9.6262,9.8165,1.0347,168.992,g
27.2364,54.2316,2.7131,0.5088,0.1186,-9.3461,50.6508,4.7101,61.1569,108.6919,h
109.723,6.7909,2.1255,0.7116,0.3783,-24.8621,-9.3553,6.6275,24.1247,283.833,g
44.7566,11.436,2.616,0.3317,0.3502,-68.9643,27.8454,3.8654,1.0447,192.302,g
27.2053,14.347,2.4224,0.4195,0.2329,-0.5521,21.9019,-8.3026,1.8909,215.623,g
57.604,24.2466,2.8102,0.4628,0.233,-87.2308,-74.1335,7.8635,10.0367,302.58,h
86.9174,12.2272,2.0394,0.3152,0.3607,-127.371,59.957,9.1471,59.206,234.332,g
28.9792,11.8617,2.6762,0.4575,0.2476,-4.9307,-5.4284,-8.1659,28.0357,151.706,g
84.8605,27.6153,3.0002,0.2439,0.1244,-96.2801,38.9607,-23.1353,6.252,100.674,g
28.5822,17.7111,2.6537,0.1568,0.0933,83.599,9.6897,-8.2418,6.667,251.063,g
40.3693,10.5989,2.7756,0.3571,0.1819,10.4535,20.7647,-12.5569,1.9502,169.273,g
18.3027,7.4384,2.1629,0.7904,0.4983,-2.5708,6.582,9.0372,17.005,158.255,g
69.5868,22.6932,2.9238,0.1239,0.0626,-84.7372,87.663,-20.1084,1.817,291.063,g
20.9348,16.3967,2.2636,0.7084,0.3624,24.2608,14.9053,6.1052,18.2815,128.168,g
156.027,17.9112,4.3022,0.0759,0.0393,-124.84,-185.515,78.9766,40.085,329.317,h
59.5126,12.4175,3.2827,0.1731,0.1051,-8.8324,61.3665,10.245,1.5087,86.7844,g
20.7646,8.6798,2.4048,0.0751,0.3878,-229.1012,-233.563,50.292,25.106,209.6573,h
17.0991,10.6199,2.3118,0.2876,0.3927,-19.2437,-24.8564,7.8709,31.951,115.688,g
23.137,11.8742,2.673,0.4274,0.2164,53.2289,7.5158,-10.8849,5.014,82.8534,g
29.4466,26.6866,3.0637,0.28,0.1239,12.6439,-23.6698,15.1331,4.945,223.448,g
75.989,47.6357,3.6409,0.1749,0.0977,-16.7513,57.1007,30.5268,4.972,314.553,g
144.116,54.137,4.0889,0.0489,0.0246,66.7194,127.59,-43.2116,14.1751,265.797,h
26.8902,16.3246,3.0506,0.369,0.2321,29.1262,22.7451,8.6482,6.1251,141.534,g
27.7187,7.2161,3.2785,0.1359,0.3405,6.7161,13.3383,-5.1123,17.488,59.1391,g
32.7643,20.1371,2.8331,0.2746,0.1476,-32.2521,-30.0399,-10.2736,6.2504,228.147,g
25.464,12.049,2.5428,0.5186,0.3424,-18.731,9.683,7.4893,16.026,221.048,g
37.4896,25.0268,3.1722,0.2746,0.1201,-16.1489,-30.0399,10.6776,75.311,44.8178,g
92.4049,12.378,2.7088,0.3539,0.2258,-32.729,68.7411,-11.2108,0.616,273.559,g
66.7069,18.9517,2.971,0.3062,0.1448,47.8092,21.1347,12.1373,2.957,256.118,g
24.8168,14.3513,2.6684,0.4206,0.25,-12.186,4.357,-13.1357,3.542,50.8947,g
154.811,10.9544,3.2806,0.2358,0.4511,40.2521,158.988,-10.1748,0.697,182.98,h
30.5618,15.6538,2.9044,0.4233,0.3379,13.6665,-12.6831,-11.4376,8.8705,120.3721,h
36.6969,7.4015,2.2028,0.2757,0.1492,33.8705,-22.8432,10.7475,4.74,159.811,g
18.6657,10.268,2.2529,0.5866,0.3101,-23.5251,-44.1172,-4.9073,71.559,93.2711,h
21.9153,9.8124,2.4914,0.4396,0.2692,-109.118,52.2503,8.8363,2.588,221.101,g
28.3754,24.7001,2.7616,0.2892,0.1636,2.1153,-16.1469,10.6837,21.8522,105.861,g
22.9908,15.2449,3.084,0.4347,0.258,-0.2278,19.2622,25.4067,37.988,242.377,g
44.7514,9.814,3.1326,0.2027,0.1057,-0.7357,30.1,6.4813,7.475,188.386,g
22.999,10.0378,2.5826,0.5673,0.3359,14.6812,4.7362,5.6413,0.0276,119.039,g
68.7932,13.8229,4.0169,0.1549,0.1319,-123.5467,43.4369,-4.886,54.9163,173.475,h
47.0207,6.8242,2.7193,0.5095,0.3502,26.276,45.698,7.2644,16.5202,203.931,h
22.9433,11.9638,2.4789,0.7557,0.5095,30.7902,15.0813,-4.4274,36.284,272.8939,h
25.8127,10.4511,2.6149,0.4757,0.2852,-9.7627,-11.646,-5.8002,67.345,185.682,h
44.4617,19.673,2.73,0.298,0.1629,-27.1792,22.8297,-19.1457,40.2122,84.8384,g
22.1163,11.7165,2.4158,0.499,0.2591,28.2084,11.1157,11.5486,2.0777,208.346,g
25.1694,14.5658,2.5871,0.2376,0.1227,35.551,22.9681,9.6603,13.501,168.693,g
31.8879,28.1482,2.6091,0.31,0.1587,44.0893,17.5417,22.939,31.3209,68.3407,g
35.0726,23.6344,3.0963,0.3351,0.1897,35.9658,32.1458,-12.5197,2.216,186.964,h
30.925,10.3404,2.8382,0.3454,0.1821,-2.5772,18.9497,-8.3905,6.255,77.099,g
26.7828,7.6988,2.5822,0.6262,0.2184,-28.0699,-25.3579,-10.3702,78.1325,176.8622,h
45.041,21.7446,2.3395,0.2092,0.1156,8.4732,18.7778,-5.2541,11.531,196.336,g
30.3621,14.9115,2.5629,0.4761,0.2586,16.6826,14.5422,-11.4294,9.991,244.256,g
34.9601,19.0829,2.4541,0.2388,0.1212,7.9824,22.8122,9.3345,18.8968,143.809,g
46.7382,16.7142,3.0422,0.2777,0.1556,-3.1993,41.0377,9.1539,4.3993,206.973,g
265.5424,69.4251,3.2266,0.2337,0.1531,464.631,-287.3636,11.1215,74.8054,145.7859,h
33.1171,21.9778,2.5024,0.4245,0.187,5.5666,17.1162,-14.0228,17.3965,222.218,g
27.065,14.0799,2.6294,0.5237,0.2265,-0.1139,23.5302,-11.9138,0.141,106.868,g
95.8843,23.7653,2.8139,0.7156,0.3672,-29.533,-6.1689,-1.3718,65.137,242.3657,h
33.1342,15.7709,2.4456,0.4229,0.2204,-6.2112,-19.5589,9.0597,22.9622,252.877,g
18.4641,30.945,2.2923,0.6173,0.3087,-10.3238,-31.642,5.9097,11.6166,138.003,g
31.6552,10.7467,2.3883,0.499,0.2638,-7.6432,-3.8896,11.7121,63.789,269.665,h
81.2829,22.8049,3.0249,0.235,0.1215,-14.1273,82.1744,-20.1648,4.074,295.106,g
20.911,6.2161,2.2028,0.79,0.5486,17.4198,18.0188,7.8956,30.257,167.368,g
77.9491,13.3783,3.1134,0.5469,0.3316,-28.173,29.0183,-11.2642,52.036,183.833,h
42.715,17.4115,3.0026,0.2853,0.1764,-1.7152,-31.9096,9.7821,1.044,208.319,g
55.9818,18.2547,2.055,0.3512,0.1829,-16.0,9.8209,6.5793,14.579,266.739,g
24.2089,15.7238,2.6569,0.4809,0.2259,8.8297,15.6285,-6.7643,68.33,29.2585,h
48.0266,17.5822,2.4855,0.0497,0.2281,45.9876,26.6904,-4.1124,59.1356,141.913,h
20.1335,7.3341,2.372,0.5096,0.2781,-46.6986,-30.2335,5.4455,14.103,147.567,g
34.6963,10.9416,2.6716,0.4217,0.2503,-12.8514,-25.5179,7.244,54.874,114.373,h
36.6168,12.8203,2.1761,0.58,0.3233,13.7543,12.0002,8.8154,51.399,46.6801,h
27.1373,43.193,4.0433,0.101,0.2743,48.7037,20.5919,26.4863,17.2732,135.973,g
19.0792,9.8122,2.2553,0.6159,0.3262,6.1071,-17.1612,5.0535,75.0613,202.863,g
181.9511,24.8698,2.9711,0.2807,0.106,11.8583,-62.3109,-13.691,60.0705,313.962,h
52.8865,7.0622,2.2135,0.8073,0.1141,22.4652,55.3539,13.3428,16.6934,143.605,g
13.0297,11.1179,3.8505,0.7552,0.4159,-63.6886,-5.576,42.6952,82.3525,47.6572,h
22.1532,20.2976,2.7955,0.4259,0.2554,-7.754,11.6411,-7.7737,7.5449,177.935,g
12.952,11.2497,3.5602,0.7448,0.0896,-14.8178,6.6654,-10.9874,42.6363,183.213,g
